2495A,111.3014,23.4832
2496A,111.3239,23.4794
2497A,111.247,23.4189
2498A,111.2711,23.4835
2499A,108.3411,21.6158
2500A,108.3514,21.7731
2501A,108.3506,21.6414
2502A,108.6236,21.9667
2503A,108.6549,21.9481
2504A,108.5989,21.7431
2505A,109.568,23.1478
2506A,109.6047,23.0666
2507A,109.6014,23.0948
2508A,109.5669,23.1065
2509A,110.1106,22.7019
2510A,110.1675,22.6411
2511A,110.1433,22.6164
2512A,106.6103,23.9011
2513A,106.6538,23.8859
2514A,111.5264,24.4172
2515A,111.5608,24.4078
2516A,108.2011,24.715
2517A,108.0497,24.6947
2518A,108.0983,24.6989
2519A,109.2328,23.7361
2520A,109.2203,23.7256
2521A,107.3476,22.4136
2522A,107.3702,22.3707
2523A,105.8945,32.4535
2524A,105.821,32.4444
2526A,105.8628,32.4287
2527A,105.5453,30.5678
2528A,105.5582,30.5232
2529A,105.5861,30.5366
2530A,105.5918,30.4728
2531A,105.0703,29.61
2532A,105.0717,29.5947
2533A,105.0653,29.5817
2534A,105.0406,29.5822
2535A,103.7723,29.5462
2536A,103.7627,29.5844
2537A,103.7508,29.6006
2538A,103.7571,29.5664
2539A,104.0308,30.0478
2540A,103.8416,30.0874
2544A,106.6303,30.4576
2545A,106.6271,30.4663
2547A,106.6388,30.4551
2548A,107.5277,31.2827
2549A,107.5086,31.2186
2550A,107.4988,31.2132
2551A,107.5082,31.1986
2552A,107.4644,31.2124
2554A,103.0475,30.02
2555A,103.0111,29.9833
2556A,102.9905,29.9775
2561A,104.6617,30.1372
2562A,104.6356,30.1506
2563A,104.6295,30.1383
2564A,104.6463,30.1146
2565A,104.6296,30.1256
2566A,102.1879,31.914
2567A,102.224,31.9037
2568A,102.2502,31.8896
2570A,101.9603,30.0475
2571A,102.3431,27.8099
2572A,102.2721,27.8415
2573A,102.2625,27.898
2574A,102.2685,27.8851
2575A,102.237,27.8914
2576A,104.8,26.5892
2577A,104.83,26.5917
2578A,104.89,26.5939
2579A,104.8475,26.5894
2580A,104.9544,26.5506
2585A,109.1839,27.7344
2586A,109.1753,27.6944
2587A,105.2864,27.3125
2588A,105.31,27.2944
2589A,104.9022,25.0925
2590A,104.8811,25.0992
2591A,107.9783,26.5747
2593A,107.5228,26.2403
2594A,99.1678,25.1081
2595A,99.1711,25.1328
2596A,103.7667,27.3736
2597A,103.7225,27.3361
2598A,100.2143,26.8576
2599A,100.2497,26.8802
2600A,100.2203,26.8906
2601A,100.98,22.7633
2602A,100.9817,22.8322
2603A,100.0781,23.8982
2604A,100.0894,23.8822
2605A,101.5482,25.0441
2606A,101.538,25.0492
2608A,103.3772,23.3993
2609A,103.3861,23.35
2610A,104.2533,23.3594
2611A,104.2319,23.3892
2612A,100.7939,22.0019
2613A,100.8017,22.0225
2614A,100.1542,25.7054
2615A,100.2171,25.5811
2616A,98.5842,24.428
2618A,98.8601,25.8567
2619A,98.8546,25.8417
2621A,99.7056,27.8317
2624A,91.7608,29.2313
2625A,91.7706,29.2436
2626A,88.8876,29.2718
2628A,92.0657,31.4846
2630A,80.1161,32.5
2633A,94.3616,29.6616
2634A,106.9893,33.1842
2635A,107.0154,33.0706
2636A,107.0089,33.1138
2637A,107.007,33.0323
2638A,109.7414,38.3344
2639A,109.7456,38.2911
2640A,109.7289,38.2839
2641A,109.7336,38.2478
2642A,109.0318,32.6537
2643A,109.0281,32.6939
2644A,109.0072,32.6975
2645A,109.9154,33.8715
2647A,104.1724,36.5446
2648A,104.1465,36.5482
2650A,105.7205,34.5786
2651A,105.8945,34.5538
2652A,102.6201,37.9251
2654A,100.4698,38.9524
2655A,100.4154,38.9422
2656A,106.6692,35.5461
2657A,106.7021,35.5307
2658A,98.5061,39.7443
2659A,98.4989,39.7256
2661A,107.6325,35.7357
2662A,107.6364,35.7067
2663A,104.6241,35.5734
2664A,104.6194,35.5934
2667A,103.2069,35.5993
2668A,103.2417,35.6057
2669A,102.9099,34.9841
2671A,100.9048,36.9639
2672A,102.0199,35.5102
2673A,100.6188,36.2866
2674A,100.2561,34.4714
2675A,97,33.0014
2677A,106.1532,37.9648
2679A,106.1856,37.9956
2680A,105.0025,37.4635
2682A,105.1971,37.5002
2683A,106.2319,36.1417
2684A,106.2792,36.0022
2685A,106.2375,36.0211
2686A,89.1904,42.9418
2687A,89.1673,42.9559
2688A,93.5128,42.8172
2689A,93.4961,42.8328
2690A,88.1236,43.8886
2692A,87.2717,44.0297
2693A,82.0485,44.8556
2694A,82.0806,44.8969
2695A,80.292,41.1694
2696A,80.2613,41.1551
2697A,76.1454,39.7142
2698A,76.0072,39.4467
2699A,75.9755,39.4694
2703A,81.2815,43.9404
2704A,81.2996,43.9174
2705A,81.3364,43.941
2706A,82.9994,46.7432
2708A,88.1264,47.8517
2709A,86.0497,44.2967
2711A,87.5475,44.1756
2835A,101.7227,26.567
2842A,118.0936,24.5058
2845A,113.1569,36.1911
2846A,113.3221,23.1322
2858A,117.7918,39.2474
2859A,117.3747,38.9846
2860A,117.1589,39.0845
2862A,114.5481,38.0378
2865A,112.7195,37.6828
2867A,111.1283,37.51
2868A,126.4739,43.953
2869A,119.447,32.4155
2870A,119.4424,32.1873
2871A,121.6147,29.9017
2872A,120.7846,30.7525
2873A,120.0875,30.8955
2875A,115.784,32.8892
2877A,119.1641,36.6523
2878A,116.0072,36.4343
2880A,104.0219,30.6558
2881A,107.8908,26.5311
2882A,102.5389,24.3703
2883A,102.5381,24.3389
2884A,98.2672,39.7978
2885A,104.9339,33.3826
2894A,117.0566,32.6531
2897A,123.2444,41.7347
2900A,123.5953,41.9086
2902A,106.6351,30.4865
2907A,120.1844,30.8596
2914A,106.7677,31.8794
2919A,116.7022,39.5453
2920A,117.7116,24.506
2921A,120.5483,30.0003
2922A,117.1941,39.1067
2924A,106.2266,38.4418
2925A,106.2757,38.4842
2926A,106.1015,38.497
2929A,114.8858,30.4519
2996A,118.283,33.965
2997A,119.8767,32.3289
3000A,119.3581,34.6972
3002A,119.9805,31.8174
3003A,120.0522,31.7748
3004A,120.1544,33.3663
3005A,117.1814,34.29
3006A,117.1694,34.1781
3007A,119.178,34.844
3008A,119.3608,34.7519
3009A,119.1478,34.5911
3010A,119.9025,31.7964
3012A,112.1849,31.0362
3014A,106.4958,29.5346
3015A,106.4037,29.5728
3016A,106.5507,29.4153
3018A,111.505,36.1014
3020A,117.2101,39.1699
3021A,115,35.7668
3025A,113.0477,23.6344
3026A,116.6183,23.6608
3027A,104.72,29.3427
3028A,104.776,29.3627
3033A,87.4651,43.4569
3034A,113.1076,41.0385
3035A,122.0931,46.0707
3036A,118.6904,37.4338
3038A,103.3758,23.368
3039A,111.1911,34.7829
3045A,109.9643,33.8471
3046A,115.9084,28.6062
3048A,119.5799,26.0936
3051A,117.3876,39.1488
3054A,113.9194,35.2847
3055A,101.7775,36.6428
3057A,121.5992,37.4014
3058A,119.2658,42.0353
3059A,117.7161,36.2049
3061A,119.7512,49.1577
3064A,117.6867,36.2171
3065A,101.9533,29.9972
3066A,116.2721,37.4379
3122A,105.9606,26.2611
3123A,105.9408,26.2431
3124A,105.9439,26.2564
3125A,105.8983,26.2481
3128A,92.0506,31.4797
3131A,114.879,40.7993
3132A,119.610547,39.943889
3133A,106.5468,29.5654
3134A,113.8172,34.0339
3136A,104.2725,30.5589
3137A,103.8578,30.0744
3138A,111.7153,29.0289
3139A,111.6892,28.9881
3140A,111.6625,29.0531
3141A,114.3922,36.0878
3147A,114.3438,34.8106
3148A,103.8291,30.0564
3149A,115.0235,30.1578
3151A,114.375,27.8097
3153A,114.3877,30.4908
3164A,119.4686,32.3942
3165A,108.6594,34.2969
3169A,113.2725,35.2071
3171A,115.6071,34.4465
3173A,117.0598,30.5351
3178A,119.0587,36.721
3179A,102.7494,25.0119
3180A,99.7136,27.8094
3182A,106.7656,31.8545
3183A,106.7418,31.8654
3185A,112.5628,37.8964
3186A,103.7158,36.1058
3187A,116.9509,33.666
3188A,115.6683,37.7217
3190A,116.0254,29.6994
3191A,118.3225,33.9447
3192A,80.0903,32.5028
3194A,112.2747,30.3122
3195A,119.3633,32.3972
3200A,115.9819,36.4978
3201A,102.6486,37.9325
3204A,113.3025,33.73
3206A,114.9149,27.807
3207A,118.3118,32.3038
3208A,112.7283,38.4153
3209A,119.5231,26.6562
3210A,114.3644,34.7964
3216A,114.6622,24.5183
3237A,117.4918,30.6617
3239A,125.0764,42.9078
3241A,103.7439,36.0842
3242A,103.9611,35.998
3245A,103.6633,36.533
3246A,103.6975,36.4789
3247A,104.955,33.371
3248A,98.2643,39.7724
3265A,121.4316,31.3322
3266A,121.8791,31.4662
3268A,121.3162,31.2838
3269A,121.3359,30.7456
3270A,121.4996,31.0739
3271A,121.2886,31.1663
3272A,121.2186,31.0378
3273A,121.3902,31.2059
3274A,121.7965,31.0507
3281A,115.9718,40.4529
3282A,113.3397,40.0597
3283A,109.9154,40.5685
3284A,106.813,39.7274
3285A,113.1376,40.9509
3286A,118.9359,42.3147
3287A,119.3842,32.1976
3288A,117.4754,34.4422
3289A,120.743,31.3188
3290A,120.5031,31.2774
3291A,121.067,32.062
3293A,120.1501,33.3367
3294A,119.5653,32.4222
3295A,120.1259,32.5099
3298A,113.5717,23.5491
3299A,113.3472,23.3692
3300A,113.2981,23.237
3301A,113.4256,23.1716
3302A,113.3942,23.0483
3303A,113.4922,22.8168
3304A,113.5342,22.7896
3305A,114.0731,22.559
3306A,114.0261,22.6198
3307A,114.1871,22.6451
3308A,113.3494,22.0569
3311A,113.1075,22.5647
3313A,112.4575,23.0166
3314A,114.4338,22.8134
3315A,116.1233,24.2991
3317A,111.9765,21.8947
3318A,112.9903,23.7403
3319A,113.7338,23.0381
3320A,116.403,23.5699
3323A,115.2773,40.9724
3324A,116.8136,38.3004
3325A,117.0365,39.3828
3326A,117.0296,39.0605
3327A,116.9638,38.9375
3328A,118.4209,31.3707
3329A,117.0108,32.5893
3330A,116.8873,33.9836
3331A,118.3267,32.2634
3332A,115.7633,33.8034
3333A,117.5627,30.695
3334A,117.5038,30.6243
3335A,113.3137,35.2641
3336A,113.2465,35.2373
3337A,113.8614,34.0442
3338A,113.843,34.0823
3339A,114.0012,33.0412
3340A,112.6005,34.6326
3341A,112.4951,34.6332
3342A,128.4741,47.4346
3343A,128.6871,47.7369
3344A,128.8431,47.8474
3345A,131.0577,45.7879
3346A,108.3872,31.1628
3347A,105.9017,29.3569
3348A,105.839,30.1946
3349A,107.7983,30.6758
3350A,106.6479,29.0244
3352A,107.0732,29.8617
3353A,107.3535,29.7287
3354A,108.815,29.5081
3355A,108.3679,30.8426
3356A,108.4319,30.7555
3357A,104.0106,30.6931
3358A,103.8458,30.6994
3359A,104.0578,30.5225
3360A,104.7894,29.3194
3361A,103.7311,29.5628
3362A,120.5014,36.4034
3363A,117.9883,36.8372
3364A,117.3152,34.8103
3365A,118.5719,37.565
3366A,121.5206,37.4336
3368A,119.1977,36.6872
3370A,118.3564,35.0215
3371A,116.3728,37.4403
3372A,116.3572,37.4094
3374A,115.5564,35.0891
3375A,102.8017,24.8336
3376A,103.7947,25.462
3377A,103.7444,25.5261
3378A,122.371,40.6771
3379A,122.1139,40.2278
3380A,102.8914,34.9617
3396A,112.0828,32.0067
3397A,112.1214,32.1008
3398A,114.9136,30.4445
3399A,112.6703,26.882
3400A,109.1911,21.4415
3401A,108.4834,22.7618
3402A,109.5422,24.3996
3403A,110.1764,25.2381
3404A,108.5959,21.9633
3405A,109.5886,23.1172
3406A,106.6085,23.8798
3407A,120.6916,30.7739
3408A,120.5683,29.9361
3409A,120.4906,30.0861
3410A,120.8752,30.0249
3411A,120.8369,30.0137
3413A,118.1953,28.4401
3414A,115.8347,28.932
3415A,114.4519,28.0828
3416A,119.1755,36.7149
3417A,117.0709,40.1465
3418A,116.8336,40.4095
3419A,109.9447,40.6261
3421A,113.1775,40.9779
3422A,118.8436,31.9198
3423A,119.0138,31.6494
3424A,118.879,31.3302
3425A,120.624,31.1733
3426A,118.8755,33.2894
3427A,118.8554,32.3578
3428A,120.3142,31.4753
3429A,119.8598,31.7066
3430A,119.5826,31.7245
3431A,120.6505,31.416
3432A,120.9348,31.9883
3434A,119.2413,34.6539
3435A,119.9192,32.4322
3436A,120.4279,33.205
3437A,88.3118,43.3658
3438A,87.6162,43.8801
3439A,87.7024,43.8004
3440A,87.4921,43.8411
3441A,87.546,44.1912
3442A,86.047,44.2331
3443A,113.2902,23.5544
3444A,116.454,23.2684
3445A,113.7858,23.7478
3446A,113.8051,23.2614
3447A,114.3551,22.7151
3448A,113.5433,22.1163
3449A,113.05,22.4667
3450A,111.01,21.5165
3451A,112.5617,23.2083
3452A,114.6517,22.775
3453A,112.0125,21.8749
3454A,113.3528,22.478
3455A,113.076,23.7198
3456A,114.289,38.0906
3457A,118.4359,39.2762
3458A,114.7895,36.5593
3459A,115.5989,37.5491
3460A,117.4067,40.0583
3461A,117.3045,39.7169
3462A,117.8199,39.3521
3463A,116.9708,33.591
3464A,117.3803,31.9147
3465A,118.4781,31.3225
3466A,118.2746,31.2326
3468A,115.7901,32.8613
3469A,115.836,32.9183
3470A,118.7724,30.9141
3471A,113.616563,34.86783
3473A,114.2485,34.8306
3474A,114.2617,35.6822
3475A,113.9188,35.3045
3476A,113.9135,35.3327
3477A,113.1656,35.2539
3478A,113.9749,33.5664
3479A,114.0967,33.5906
3480A,129.1368,47.6417
3482A,107.7541,29.3277
3483A,108.7661,29.5368
3484A,106.2628,29.32
3485A,107.0944,29.1608
3486A,124.4036,43.1411
3487A,104.2394,30.5319
3488A,104.3853,30.7453
3489A,104.0789,30.4072
3490A,105.3617,28.7703
3491A,104.69,31.5322
3492A,104.5648,31.5343
3494A,117.1673,36.9782
3495A,117.1171,36.63
3496A,118.3604,35.1084
3498A,118.5055,37.8612
3500A,116.5814,35.3707
3501A,116.8249,35.5593
3502A,117.1812,36.2275
3503A,117.0313,36.2018
3504A,117.0829,36.13
3505A,122.1379,37.3414
3507A,119.5328,35.4625
3511A,116.5652,37.3319
3512A,116.049,36.4674
3513A,116.0445,36.4361
3514A,117.9378,37.3956
3515A,117.9378,37.3553
3516A,118.0917,37.694
3520A,106.3495,38.9836
3521A,106.7492,39.2069
3522A,106.2177,35.9959
3523A,106.5105,38.3856
3524A,108.6116,34.1164
3525A,108.6396,34.4078
3526A,119.5189,25.9664
3527A,118.0958,24.5688
3528A,118.1493,24.7245
3529A,118.6333,24.9264
3530A,117.6296,24.5314
3531A,110.296,25.1253
3532A,110.1945,22.6831
3533A,110.0527,22.5893
3534A,111.4744,24.4553
3535A,109.1781,23.7297
3536A,106.8547,27.5919
3537A,105.3631,27.3533
3538A,107.5175,26.2978
3539A,110.5111,19.9736
3540A,109.7348,18.3443
3541A,109.5726,19.5167
3542A,109.5567,19.5187
3544A,121.4891,30.925
3545A,110.8054,32.8401
3546A,111.4606,30.552
3547A,112.1632,31.0138
3548A,112.1655,30.3364
3549A,109.5061,30.3772
3550A,102.7997,24.9786
3551A,102.5967,24.6736
3552A,102.6678,24.9856
3557A,119.9464,30.0494
3558A,119.7183,30.2367
3560A,120.4722,30.0415
3561A,120.6985,27.9251
3562A,120.4148,30.8538
3564A,121.2568,28.6681
3565A,113.1367,40.1122
3566A,113.1186,40.2556
3567A,113.5931,40.0461
3568A,113.06,36.0464
3569A,112.8792,36.3144
3570A,113.235,36.3489
3571A,112.2931,39.53
3572A,114.6419615,37.9001925
3573A,114.8506765,38.0322033
3574A,114.0504658,38.0591645
3575A,118.09279,39.58089
3576A,118.1562,39.8322
3577A,118.43673,39.73809
3578A,118.24498,39.66941
3579A,114.50634,36.77178
3580A,114.20016,36.44293
3581A,115.31981,38.95208
3582A,115.47694,38.76408
3583A,115.62909,39.02311
3584A,115.8844,39.0341
3585A,115.8665,39.0645
3586A,115.923,38.9405
3587A,115.9324,38.9338
3588A,116.0901,38.9816
3589A,116.1105,39.0046
3590A,113.8374,34.5589
3591A,113.30952,34.803229
3592A,114.4644,34.7556
3593A,112.5736,34.8993
3594A,112.8867,33.9116
3596A,114.1572,35.9603
3597A,113.8134,34.1251
3598A,111.1,34.7167
3599A,106.2649,29.9851
3600A,106.2339,29.5559
3601A,106.0499,29.8342
3604A,119.3266,35.1044
3605A,109.09,34.5236
3606A,108.7108,34.46
3607A,108.7096,34.2956
3608A,108.8558,34.4978
3610A,105.5933,29.4105
3612A,85.1045,45.6899
3613A,87.3095,44.0142
3614A,79.924,37.0877
3615A,79.9131,37.113
3616A,106.7616,31.8344
3617A,105.8047,32.4166
3618A,112.4701,37.782
3619A,113.617,37.8571
3620A,112.8271,35.4828
3621A,106.8288,39.6778
3622A,113.5556,24.8082
3623A,113.8953,22.5861
3624A,116.4069,23.2533
3625A,113.2544,22.7642
3626A,113.7533,23.0202
3627A,113.7875,23.0457
3628A,112.0336,22.9374
3629A,101.8305,36.5786
3630A,101.7413,36.6397
3633A,118.4918,31.6809
3634A,116.9884,33.6305
3635A,112.3677,34.662
3636A,112.4388,34.6781
3637A,131.0176,45.7761
3638A,104.7636,29.3338
3639A,104.4019,31.1244
3642A,120.3503,36.0736
3643A,120.3948,36.1805
3645A,118.0253,36.8406
3646A,118.4978,37.4623
3647A,115.4702,35.2706
3648A,106.2112,37.9768
3650A,105.1698,37.5162
3651A,108.9543,34.8732
3652A,109.4809,36.5786
3653A,111.3119,30.7273
3654A,114.8094,30.4089
3655A,114.3375,29.8683
3656A,120.1556,30.2864
3658A,120.6153,30.0764
3659A,119.656,29.1131
3662A,123.6333,47.2075
3663A,124.1164,50.4278
3664A,119.4172,34.7341
3665A,76.1658,39.7157
3667A,111.0283,35.0547
3668A,111.5036,36.0414
3669A,114.4705,36.0637
3670A,111.0522,35.0439
3671A,116.088,39.9726
3672A,116.1541,39.8204
3673A,116.6804,39.9081
3674A,115.9577,39.7603
3675A,116.4672,39.7733
3678A,116.5907,35.4054
3682A,116.9814,36.6819
3683A,109.8331,40.6576
3684A,130.8781,45.8222
3685A,117.897,28.4315
3689A,113.9003,35.372
3690A,115.9721,28.7031
3692A,118.2059,39.6585
3693A,118.1436,39.6202
3694A,115.986,40.4563
3695A,116.6151,40.3053
3696A,116.2545,39.8768
3697A,116.84,40.3844
3698A,111.5968,40.8178
3699A,111.6518,40.8389
3700A,103.0456,29.9956
3701A,116.9648,33.6252
3703A,114.2917,36.0949
3706A,122.2584,43.6333
3707A,131.0207,45.3073
3708A,122.2922,43.6189
3709A,130.9967,45.3106
3710A,121.5594,29.8975
3713A,124.3419,43.1666
3715A,117.3092,32.9314
3719A,97.1714,31.1406
3726A,88.8781,29.2426
3728A,104.68,28.8071
3734A,118.35,37.26
3860A,118.392,35.03
3861A,119.2041,36.7699
3866A,122.2469,40.66302
3867A,102.0738,36.5056
